Time,Vref_1,V7,D_1,portadora,Vout
0.0008542,1,0.0833592,0.0750729,0.55,0.998711
0.0008544,1,0.0831594,0.0782508,0.6,0.998701
0.0008546,1,0.0829597,0.0814228,0.65,0.998679
0.0008548,1,0.08276,0.0845889,0.7,0.998645
0.000855,1,0.0825602,0.087749,0.75,0.998599
0.0008552,1,0.0823605,0.0909033,0.8,0.998541
0.0008554,1,0.0821608,0.0940516,0.85,0.998472
0.0008556,1,0.0819611,0.0971941,0.9,0.998391
0.0008558,1,0.0817614,0.100331,0.95,0.998298
0.000856,1,0.0815617,0.103461,1,0.998193
0.0008562,1,0.0813621,0.106586,0.05,0.998183
0.0008564,1,0.0835625,0.0716078,0.1,0.998301
0.0008566,1,0.0849609,0.0494385,0.15,0.998398
0.0008568,1,0.0847613,0.0526628,0.2,0.998487
0.000857,1,0.0845616,0.0558826,0.25,0.998563
0.0008572,1,0.0843619,0.0590964,0.3,0.998626
0.0008574,1,0.0841621,0.0623042,0.35,0.998677
0.0008576,1,0.0839624,0.0655061,0.4,0.998716
0.0008578,1,0.0837627,0.0687019,0.45,0.998742
0.000858,1,0.0835629,0.0718918,0.5,0.998756
0.0008582,1,0.0833632,0.0750758,0.55,0.998758
0.0008584,1,0.0831634,0.0782538,0.6,0.998748
0.0008586,1,0.0829637,0.0814259,0.65,0.998726
0.0008588,1,0.0827639,0.084592,0.7,0.998692
0.000859,1,0.0825642,0.0877523,0.75,0.998646
0.0008592,1,0.0823645,0.0909066,0.8,0.998588
0.0008594,1,0.0821647,0.094055,0.85,0.998519
0.0008596,1,0.081965,0.0971976,0.9,0.998437
0.0008598,1,0.0817653,0.100334,0.95,0.998344
0.00086,1,0.0815656,0.103465,5.28549e-012,0.99824
0.0008602,1,0.081366,0.10659,0.05,0.99823
0.0008604,1,0.0835663,0.0716116,0.1,0.998348
0.0008606,1,0.0849649,0.0494407,0.15,0.998445
0.0008608,1,0.0847652,0.0526651,0.2,0.998534
0.000861,1,0.0845655,0.055885,0.25,0.998609
0.0008612,1,0.0843658,0.0590989,0.3,0.998673
0.0008614,1,0.0841661,0.0623067,0.35,0.998724
0.0008616,1,0.0839664,0.0655087,0.4,0.998763
0.0008618,1,0.0837666,0.0687046,0.45,0.998789
0.000862,1,0.0835668,0.0718946,0.5,0.998803
0.0008622,1,0.0833671,0.0750786,0.55,0.998805
0.0008624,1,0.0831673,0.0782567,0.6,0.998795
0.0008626,1,0.0829676,0.0814289,0.65,0.998773
0.0008628,1,0.0827678,0.0845951,0.7,0.998739
0.000863,1,0.0825681,0.0877554,0.75,0.998693
0.0008632,1,0.0823683,0.0909098,0.8,0.998635
0.0008634,1,0.0821686,0.0940584,0.85,0.998566
0.0008636,1,0.0819689,0.097201,0.9,0.998484
0.0008638,1,0.0817692,0.100338,0.95,0.998391
0.000864,1,0.0815695,0.103469,5.31259e-012,0.998287
0.0008642,1,0.0813698,0.106594,0.05,0.998277
0.0008644,1,0.0835701,0.0716153,0.1,0.998394
0.0008646,1,0.0849688,0.0494428,0.15,0.998492
0.0008648,1,0.0847691,0.0526673,0.2,0.998581
0.000865,1,0.0845694,0.0558873,0.25,0.998656
0.0008652,1,0.0843697,0.0591012,0.3,0.99872
0.0008654,1,0.08417,0.0623092,0.35,0.998771
0.0008656,1,0.0839702,0.0655112,0.4,0.998809
0.0008658,1,0.0837705,0.0687072,0.45,0.998836
0.000866,1,0.0835707,0.0718973,0.5,0.99885
0.0008662,1,0.0833709,0.0750814,0.55,0.998852
0.0008664,1,0.0831711,0.0782595,0.6,0.998842
0.0008666,1,0.0829714,0.0814318,0.65,0.99882
0.0008668,1,0.0827716,0.0845981,0.7,0.998786
0.000867,1,0.0825718,0.0877585,0.75,0.99874
0.0008672,1,0.0823721,0.090913,0.8,0.998682
0.0008674,1,0.0821724,0.0940616,0.85,0.998612
0.0008676,1,0.0819726,0.0972043,0.9,0.998531
0.0008678,1,0.0817729,0.100341,0.95,0.998438
0.000868,1,0.0815732,0.103472,5.3397e-012,0.998334
0.0008682,1,0.0813735,0.106597,0.05,0.998323
0.0008684,1,0.0835739,0.0716189,0.1,0.998441
0.0008686,1,0.0849726,0.0494449,0.15,0.998539
0.0008688,1,0.0847729,0.0526694,0.2,0.998627
0.000869,1,0.0845732,0.0558895,0.25,0.998703
0.0008692,1,0.0843735,0.0591035,0.3,0.998767
0.0008694,1,0.0841737,0.0623116,0.35,0.998818
0.0008696,1,0.083974,0.0655136,0.4,0.998856
0.0008698,1,0.0837742,0.0687097,0.45,0.998883
0.00087,1,0.0835744,0.0718999,0.5,0.998897
0.0008702,1,0.0833747,0.075084,0.55,0.998899
0.0008704,1,0.0831749,0.0782623,0.6,0.998889
0.0008706,1,0.0829751,0.0814346,0.65,0.998867
0.0008708,1,0.0827753,0.084601,0.7,0.998832
0.000871,1,0.0825756,0.0877615,0.75,0.998787
0.0008712,1,0.0823758,0.090916,0.8,0.998729
0.0008714,1,0.082176,0.0940647,0.85,0.998659
0.0008716,1,0.0819763,0.0972075,0.9,0.998578
0.0008718,1,0.0817766,0.100344,0.95,0.998485
0.000872,1,0.0815769,0.103475,5.3668e-012,0.99838
0.0008722,1,0.0813772,0.106601,0.05,0.99837
0.0008724,1,0.0835775,0.0716224,0.1,0.998488
0.0008726,1,0.0849764,0.0494469,0.15,0.998586
0.0008728,1,0.0847766,0.0526715,0.2,0.998674
0.000873,1,0.0845769,0.0558916,0.25,0.99875
0.0008732,1,0.0843772,0.0591057,0.3,0.998813
0.0008734,1,0.0841774,0.0623139,0.35,0.998864
0.0008736,1,0.0839777,0.065516,0.4,0.998903
0.0008738,1,0.0837779,0.0687122,0.45,0.998929
0.000874,1,0.0835781,0.0719024,0.5,0.998943
0.0008742,1,0.0833783,0.0750866,0.55,0.998945
0.0008744,1,0.0831785,0.0782649,0.6,0.998935
0.0008746,1,0.0829787,0.0814373,0.65,0.998913
0.0008748,1,0.0827789,0.0846038,0.7,0.998879
0.000875,1,0.0825792,0.0877643,0.75,0.998833
0.0008752,1,0.0823794,0.090919,0.8,0.998775
0.0008754,1,0.0821796,0.0940677,0.85,0.998705
0.0008756,1,0.0819799,0.0972106,0.9,0.998624
0.0008758,1,0.0817802,0.100348,0.95,0.998531
0.000876,1,0.0815804,0.103479,5.39391e-012,0.998427
0.0008762,1,0.0813807,0.106604,0.05,0.998416
0.0008764,1,0.0835811,0.0716258,0.1,0.998534
0.0008766,1,0.08498,0.0494488,0.15,0.998632
0.0008768,1,0.0847803,0.0526735,0.2,0.99872
0.000877,1,0.0845805,0.0558937,0.25,0.998796
0.0008772,1,0.0843808,0.0591079,0.3,0.998859
0.0008774,1,0.084181,0.0623161,0.35,0.99891
0.0008776,1,0.0839812,0.0655183,0.4,0.998949
0.0008778,1,0.0837815,0.0687145,0.45,0.998975
0.000878,1,0.0835817,0.0719048,0.5,0.998989
0.0008782,1,0.0833819,0.0750891,0.55,0.998991
0.0008784,1,0.0831821,0.0782675,0.6,0.998981
0.0008786,1,0.0829823,0.08144,0.65,0.998959
0.0008788,1,0.0827825,0.0846065,0.7,0.998925
0.000879,1,0.0825827,0.0877671,0.75,0.998879
0.0008792,1,0.0823829,0.0909218,0.8,0.998821
0.0008794,1,0.0821831,0.0940706,0.85,0.998752
0.0008796,1,0.0819834,0.0972136,0.9,0.99867
0.0008798,1,0.0817836,0.100351,0.95,0.998577
0.00088,1,0.0815839,0.103482,5.42101e-012,0.998473
0.0008802,1,0.0813842,0.106607,0.05,0.998462
0.0008804,1,0.0835845,0.071629,0.1,0.99858
0.0008806,1,0.0849835,0.0494507,0.15,0.998678
0.0008808,1,0.0847838,0.0526755,0.2,0.998766
0.000881,1,0.0845841,0.0558957,0.25,0.998842
0.0008812,1,0.0843843,0.05911,0.3,0.998905
0.0008814,1,0.0841845,0.0623182,0.35,0.998956
0.0008816,1,0.0839847,0.0655205,0.4,0.998995
0.0008818,1,0.0837849,0.0687168,0.45,0.999021
0.000882,1,0.0835851,0.0719072,0.5,0.999035
0.0008822,1,0.0833853,0.0750916,0.55,0.999037
0.0008824,1,0.0831855,0.07827,0.6,0.999027
0.0008826,1,0.0829857,0.0814425,0.65,0.999005
0.0008828,1,0.0827859,0.0846091,0.7,0.998971
0.000883,1,0.0825861,0.0877698,0.75,0.998925
0.0008832,1,0.0823863,0.0909246,0.8,0.998867
0.0008834,1,0.0821866,0.0940735,0.85,0.998797
0.0008836,1,0.0819868,0.0972164,0.9,0.998716
0.0008838,1,0.081787,0.100354,0.95,0.998623
0.000884,1,0.0815873,0.103485,1,0.998518
0.0008842,1,0.0813876,0.10661,0.05,0.998508
0.0008844,1,0.0835879,0.0716322,0.1,0.998625
0.0008846,1,0.084987,0.0494525,0.15,0.998723
0.0008848,1,0.0847872,0.0526774,0.2,0.998811
0.000885,1,0.0845875,0.0558977,0.25,0.998887
0.0008852,1,0.0843877,0.059112,0.3,0.998951
0.0008854,1,0.0841879,0.0623203,0.35,0.999001
0.0008856,1,0.0839881,0.0655227,0.4,0.99904
0.0008858,1,0.0837883,0.068719,0.45,0.999066
0.000886,1,0.0835885,0.0719094,0.5,0.99908
0.0008862,1,0.0833887,0.0750939,0.55,0.999082
0.0008864,1,0.0831889,0.0782724,0.6,0.999072
0.0008866,1,0.0829891,0.081445,0.65,0.99905
0.0008868,1,0.0827893,0.0846117,0.7,0.999016
0.000887,1,0.0825895,0.0877724,0.75,0.99897
0.0008872,1,0.0823897,0.0909272,0.8,0.998912
0.0008874,1,0.0821899,0.0940762,0.85,0.998842
0.0008876,1,0.0819901,0.0972192,0.9,0.998761
0.0008878,1,0.0817903,0.100356,0.95,0.998668
0.000888,1,0.0815906,0.103488,5.47522e-012,0.998563
0.0008882,1,0.0813909,0.106613,0.05,0.998553
0.0008884,1,0.0835912,0.0716352,0.1,0.99867
0.0008886,1,0.0849903,0.0494542,0.15,0.998768
0.0008888,1,0.0847906,0.0526792,0.2,0.998856
0.000889,1,0.0845908,0.0558995,0.25,0.998932
0.0008892,1,0.084391,0.0591139,0.3,0.998995
0.0008894,1,0.0841913,0.0623223,0.35,0.999046
0.0008896,1,0.0839914,0.0655247,0.4,0.999085
0.0008898,1,0.0837916,0.0687212,0.45,0.999111
0.00089,1,0.0835918,0.0719116,0.5,0.999125
0.0008902,1,0.083392,0.0750962,0.55,0.999127
0.0008904,1,0.0831922,0.0782747,0.6,0.999117
0.0008906,1,0.0829923,0.0814474,0.65,0.999095
0.0008908,1,0.0827925,0.0846141,0.7,0.999061
0.000891,1,0.0825927,0.0877749,0.75,0.999015
0.0008912,1,0.0823929,0.0909298,0.8,0.998957
0.0008914,1,0.0821931,0.0940788,0.85,0.998887
0.0008916,1,0.0819933,0.0972219,0.9,0.998805
0.0008918,1,0.0817935,0.100359,0.95,0.998712
0.000892,1,0.0815938,0.103491,5.50233e-012,0.998608
0.0008922,1,0.0813941,0.106616,0.05,0.998597
0.0008924,1,0.0835943,0.0716382,0.1,0.998715
0.0008926,1,0.0849936,0.0494559,0.15,0.998813
0.0008928,1,0.0847938,0.0526809,0.2,0.998901
0.000893,1,0.0845941,0.0559014,0.25,0.998977
0.0008932,1,0.0843943,0.0591158,0.3,0.99904
0.0008934,1,0.0841945,0.0623243,0.35,0.999091
0.0008936,1,0.0839947,0.0655267,0.4,0.999129
0.0008938,1,0.0837948,0.0687232,0.45,0.999155
0.000894,1,0.083595,0.0719138,0.5,0.999169
0.0008942,1,0.0833952,0.0750983,0.55,0.999171
0.0008944,1,0.0831953,0.078277,0.6,0.999161
0.0008946,1,0.0829955,0.0814497,0.65,0.999139
0.0008948,1,0.0827957,0.0846165,0.7,0.999105
0.000895,1,0.0825959,0.0877773,0.75,0.999059
0.0008952,1,0.082396,0.0909323,0.8,0.999001
0.0008954,1,0.0821962,0.0940814,0.85,0.998931
0.0008956,1,0.0819964,0.0972245,0.9,0.998849
0.0008958,1,0.0817967,0.100362,0.95,0.998756
0.000896,1,0.0815969,0.103493,5.52943e-012,0.998651
0.0008962,1,0.0813972,0.106619,0.05,0.998641
0.0008964,1,0.0835974,0.071641,0.1,0.998759
0.0008966,1,0.0849968,0.0494576,0.15,0.998856
0.0008968,1,0.084797,0.0526826,0.2,0.998945
0.000897,1,0.0845972,0.0559031,0.25,0.99902
0.0008972,1,0.0843974,0.0591176,0.3,0.999083
0.0008974,1,0.0841976,0.0623261,0.35,0.999134
0.0008976,1,0.0839978,0.0655286,0.4,0.999173
0.0008978,1,0.0837979,0.0687252,0.45,0.999199
0.000898,1,0.0835981,0.0719158,0.5,0.999213
0.0008982,1,0.0833983,0.0751004,0.55,0.999215
0.0008984,1,0.0831984,0.0782791,0.6,0.999205
0.0008986,1,0.0829986,0.0814519,0.65,0.999182
0.0008988,1,0.0827987,0.0846187,0.7,0.999148
0.000899,1,0.0825989,0.0877797,0.75,0.999102
0.0008992,1,0.0823991,0.0909347,0.8,0.999044
0.0008994,1,0.0821993,0.0940838,0.85,0.998974
0.0008996,1,0.0819995,0.097227,0.9,0.998893
0.0008998,1,0.0817997,0.100364,0.95,0.998799
0.0009,1,0.0815999,0.103496,5.55654e-012,0.998695
0.0009002,1,0.0814002,0.106621,0.05,0.998684
0.0009004,1,0.0836004,0.0716437,0.1,0.998802
0.0009006,1,0.0849998,0.0494591,0.15,0.998899
0.0009008,1,0.0848,0.0526842,0.2,0.998988
0.000901,1,0.0846002,0.0559048,0.25,0.999063
0.0009012,1,0.0844004,0.0591193,0.3,0.999126
0.0009014,1,0.0842006,0.0623279,0.35,0.999177
0.0009016,1,0.0840008,0.0655305,0.4,0.999216
0.0009018,1,0.083801,0.0687271,0.45,0.999242
0.000902,1,0.0836011,0.0719178,0.5,0.999256
0.0009022,1,0.0834013,0.0751025,0.55,0.999258
0.0009024,1,0.0832014,0.0782812,0.6,0.999247
0.0009026,1,0.0830016,0.081454,0.65,0.999225
0.0009028,1,0.0828017,0.0846209,0.7,0.999191
0.000903,1,0.0826019,0.0877819,0.75,0.999145
0.0009032,1,0.082402,0.090937,0.8,0.999087
0.0009034,1,0.0822022,0.0940861,0.85,0.999017
0.0009036,1,0.0820024,0.0972294,0.9,0.998935
0.0009038,1,0.0818026,0.100367,0.95,0.998842
0.000904,1,0.0816028,0.103498,5.58364e-012,0.998737
0.0009042,1,0.0814031,0.106624,0.05,0.998727
0.0009044,1,0.0836033,0.0716463,0.1,0.998844
0.0009046,1,0.0850028,0.0494606,0.15,0.998942
0.0009048,1,0.084803,0.0526858,0.2,0.99903
0.000905,1,0.0846032,0.0559064,0.25,0.999106
0.0009052,1,0.0844034,0.059121,0.3,0.999169
0.0009054,1,0.0842036,0.0623296,0.35,0.99922
0.0009056,1,0.0840037,0.0655323,0.4,0.999258
0.0009058,1,0.0838039,0.0687289,0.45,0.999284
0.000906,1,0.083604,0.0719196,0.5,0.999298
0.0009062,1,0.0834042,0.0751044,0.55,0.9993
0.0009064,1,0.0832043,0.0782832,0.6,0.999289
0.0009066,1,0.0830044,0.0814561,0.65,0.999267
0.0009068,1,0.0828046,0.084623,0.7,0.999233
0.000907,1,0.0826047,0.087784,0.75,0.999187
0.0009072,1,0.0824049,0.0909392,0.8,0.999129
0.0009074,1,0.0822051,0.0940884,0.85,0.999059
0.0009076,1,0.0820052,0.0972317,0.9,0.998977
0.0009078,1,0.0818054,0.100369,0.95,0.998884
0.000908,1,0.0816056,0.103501,5.61075e-012,0.998779
0.0009082,1,0.0814059,0.106627,0.05,0.998768
0.0009084,1,0.0836061,0.0716488,0.1,0.998886
0.0009086,1,0.0850056,0.0494621,0.15,0.998984
0.0009088,1,0.0848058,0.0526873,0.2,0.999072
0.000909,1,0.084606,0.0559079,0.25,0.999147
0.0009092,1,0.0844062,0.0591226,0.3,0.99921
0.0009094,1,0.0842064,0.0623313,0.35,0.999261
0.0009096,1,0.0840065,0.065534,0.4,0.999299
0.0009098,1,0.0838067,0.0687307,0.45,0.999325
0.00091,1,0.0836068,0.0719214,0.5,0.999339
0.0009102,1,0.0834069,0.0751063,0.55,0.999341
0.0009104,1,0.0832071,0.0782851,0.6,0.999331
0.0009106,1,0.0830072,0.081458,0.65,0.999308
0.0009108,1,0.0828073,0.084625,0.7,0.999274
0.000911,1,0.0826075,0.0877861,0.75,0.999228
0.0009112,1,0.0824076,0.0909413,0.8,0.99917
0.0009114,1,0.0822078,0.0940905,0.85,0.9991
0.0009116,1,0.082008,0.0972339,0.9,0.999018
0.0009118,1,0.0818082,0.100371,0.95,0.998925
0.000912,1,0.0816084,0.103503,1,0.99882
0.0009122,1,0.0814086,0.106629,0.05,0.998809
0.0009124,1,0.0836088,0.0716512,0.1,0.998927
0.0009126,1,0.0850084,0.0494635,0.15,0.999024
0.0009128,1,0.0848086,0.0526887,0.2,0.999112
0.000913,1,0.0846088,0.0559094,0.25,0.999188
0.0009132,1,0.084409,0.0591241,0.3,0.999251
0.0009134,1,0.0842091,0.0623329,0.35,0.999302
0.0009136,1,0.0840093,0.0655356,0.4,0.99934
0.0009138,1,0.0838094,0.0687324,0.45,0.999366
0.000914,1,0.0836095,0.0719232,0.5,0.99938
0.0009142,1,0.0834097,0.075108,0.55,0.999382
0.0009144,1,0.0832098,0.0782869,0.6,0.999371
0.0009146,1,0.0830099,0.0814599,0.65,0.999349
0.0009148,1,0.08281,0.084627,0.7,0.999314
0.000915,1,0.0826102,0.0877881,0.75,0.999268
0.0009152,1,0.0824103,0.0909433,0.8,0.99921
0.0009154,1,0.0822105,0.0940926,0.85,0.99914
0.0009156,1,0.0820106,0.0972361,0.9,0.999058
0.0009158,1,0.0818108,0.100374,0.95,0.998965
0.000916,1,0.081611,0.103505,5.66496e-012,0.99886
0.0009162,1,0.0814112,0.106631,0.05,0.998849
0.0009164,1,0.0836114,0.0716536,0.1,0.998967
0.0009166,1,0.0850111,0.0494648,0.15,0.999064
0.0009168,1,0.0848113,0.0526901,0.2,0.999152
0.000917,1,0.0846114,0.0559108,0.25,0.999228
0.0009172,1,0.0844116,0.0591256,0.3,0.999291
0.0009174,1,0.0842118,0.0623344,0.35,0.999342
0.0009176,1,0.0840119,0.0655372,0.4,0.99938
0.0009178,1,0.083812,0.068734,0.45,0.999406
0.000918,1,0.0836121,0.0719248,0.5,0.99942
0.0009182,1,0.0834123,0.0751097,0.55,0.999421
0.0009184,1,0.0832124,0.0782887,0.6,0.999411
0.0009186,1,0.0830125,0.0814617,0.65,0.999388
0.0009188,1,0.0828126,0.0846288,0.7,0.999354
0.000919,1,0.0826127,0.08779,0.75,0.999308
0.0009192,1,0.0824129,0.0909452,0.8,0.999249
0.0009194,1,0.082213,0.0940946,0.85,0.999179
0.0009196,1,0.0820132,0.0972381,0.9,0.999098
0.0009198,1,0.0818133,0.100376,0.95,0.999004
0.00092,1,0.0816135,0.103507,5.69206e-012,0.998899
0.0009202,1,0.0814137,0.106633,0.05,0.998889
0.0009204,1,0.083614,0.0716558,0.1,0.999006
0.0009206,1,0.0850136,0.049466,0.15,0.999103
0.0009208,1,0.0848138,0.0526914,0.2,0.999191
0.000921,1,0.084614,0.0559122,0.25,0.999267
0.0009212,1,0.0844142,0.059127,0.3,0.99933
0.0009214,1,0.0842143,0.0623358,0.35,0.999381
0.0009216,1,0.0840144,0.0655387,0.4,0.999419
0.0009218,1,0.0838145,0.0687355,0.45,0.999445
0.000922,1,0.0836147,0.0719264,0.5,0.999458
0.0009222,1,0.0834148,0.0751114,0.55,0.99946
0.0009224,1,0.0832149,0.0782904,0.6,0.99945
0.0009226,1,0.083015,0.0814634,0.65,0.999427
0.0009228,1,0.0828151,0.0846306,0.7,0.999393
0.000923,1,0.0826152,0.0877918,0.75,0.999346
0.0009232,1,0.0824153,0.0909471,0.8,0.999288
0.0009234,1,0.0822155,0.0940965,0.85,0.999218
0.0009236,1,0.0820156,0.09724,0.9,0.999136
0.0009238,1,0.0818158,0.100378,0.95,0.999043
0.000924,1,0.081616,0.103509,5.71917e-012,0.998938
0.0009242,1,0.0814162,0.106635,0.05,0.998927
0.0009244,1,0.0836164,0.0716579,0.1,0.999044
0.0009246,1,0.0850161,0.0494672,0.15,0.999142
0.0009248,1,0.0848163,0.0526926,0.2,0.99923
0.000925,1,0.0846165,0.0559135,0.25,0.999305
0.0009252,1,0.0844166,0.0591284,0.3,0.999368
0.0009254,1,0.0842167,0.0623372,0.35,0.999419
0.0009256,1,0.0840169,0.0655401,0.4,0.999457
0.0009258,1,0.083817,0.068737,0.45,0.999483
0.000926,1,0.0836171,0.0719279,0.5,0.999496
0.0009262,1,0.0834172,0.0751129,0.55,0.999498
0.0009264,1,0.0832173,0.078292,0.6,0.999487
0.0009266,1,0.0830174,0.0814651,0.65,0.999465
0.0009268,1,0.0828175,0.0846322,0.7,0.99943
0.000927,1,0.0826176,0.0877935,0.75,0.999384
0.0009272,1,0.0824177,0.0909488,0.8,0.999326
0.0009274,1,0.0822178,0.0940983,0.85,0.999256
0.0009276,1,0.082018,0.0972419,0.9,0.999174
0.0009278,1,0.0818181,0.10038,0.95,0.99908
0.000928,1,0.0816183,0.103511,5.74627e-012,0.998975
0.0009282,1,0.0814185,0.106637,0.05,0.998964
0.0009284,1,0.0836187,0.0716599,0.1,0.999082
0.0009286,1,0.0850185,0.0494684,0.15,0.999179
0.0009288,1,0.0848187,0.0526938,0.2,0.999267
0.000929,1,0.0846188,0.0559147,0.25,0.999342
0.0009292,1,0.084419,0.0591296,0.3,0.999405
0.0009294,1,0.0842191,0.0623385,0.35,0.999456
0.0009296,1,0.0840192,0.0655415,0.4,0.999494
0.0009298,1,0.0838193,0.0687384,0.45,0.99952
0.00093,1,0.0836194,0.0719294,0.5,0.999533
0.0009302,1,0.0834195,0.0751144,0.55,0.999535
0.0009304,1,0.0832196,0.0782935,0.6,0.999524
0.0009306,1,0.0830197,0.0814666,0.65,0.999502
0.0009308,1,0.0828198,0.0846338,0.7,0.999467
0.000931,1,0.0826199,0.0877951,0.75,0.999421
0.0009312,1,0.08242,0.0909505,0.8,0.999362
0.0009314,1,0.0822201,0.0941,0.85,0.999292
0.0009316,1,0.0820203,0.0972436,0.9,0.99921
0.0009318,1,0.0818204,0.100381,0.95,0.999117
0.000932,1,0.0816206,0.103513,5.77338e-012,0.999012
0.0009322,1,0.0814208,0.106639,0.05,0.999001
0.0009324,1,0.083621,0.0716618,0.1,0.999118
0.0009326,1,0.0850208,0.0494695,0.15,0.999215
0.0009328,1,0.084821,0.052695,0.2,0.999303
0.000933,1,0.0846211,0.0559159,0.25,0.999379
0.0009332,1,0.0844212,0.0591309,0.3,0.999442
0.0009334,1,0.0842214,0.0623398,0.35,0.999492
0.0009336,1,0.0840215,0.0655427,0.4,0.99953
0.0009338,1,0.0838216,0.0687397,0.45,0.999556
0.000934,1,0.0836216,0.0719308,0.5,0.99957
0.0009342,1,0.0834217,0.0751158,0.55,0.999571
0.0009344,1,0.0832218,0.0782949,0.6,0.99956
0.0009346,1,0.0830219,0.0814681,0.65,0.999538
0.0009348,1,0.082822,0.0846354,0.7,0.999503
0.000935,1,0.0826221,0.0877967,0.75,0.999457
0.0009352,1,0.0824222,0.0909521,0.8,0.999398
0.0009354,1,0.0822223,0.0941017,0.85,0.999328
0.0009356,1,0.0820224,0.0972453,0.9,0.999246
0.0009358,1,0.0818226,0.100383,0.95,0.999153
0.000936,1,0.0816227,0.103515,5.80048e-012,0.999047
0.0009362,1,0.0814229,0.106641,0.05,0.999036
0.0009364,1,0.0836231,0.0716636,0.1,0.999154
0.0009366,1,0.085023,0.0494706,0.15,0.999251
0.0009368,1,0.0848231,0.0526961,0.2,0.999339
0.000937,1,0.0846233,0.055917,0.25,0.999414
0.0009372,1,0.0844234,0.059132,0.3,0.999477
0.0009374,1,0.0842235,0.062341,0.35,0.999527
0.0009376,1,0.0840236,0.065544,0.4,0.999565
0.0009378,1,0.0838237,0.068741,0.45,0.999591
0.000938,1,0.0836238,0.0719321,0.5,0.999605
0.0009382,1,0.0834239,0.0751172,0.55,0.999606
0.0009384,1,0.083224,0.0782963,0.6,0.999595
0.0009386,1,0.083024,0.0814695,0.65,0.999573
0.0009388,1,0.0828241,0.0846368,0.7,0.999538
0.000939,1,0.0826242,0.0877982,0.75,0.999491
0.0009392,1,0.0824243,0.0909537,0.8,0.999433
0.0009394,1,0.0822244,0.0941032,0.85,0.999363
0.0009396,1,0.0820245,0.0972469,0.9,0.999281
0.0009398,1,0.0818247,0.100385,0.95,0.999187
0.00094,1,0.0816248,0.103517,1,0.999082
0.0009402,1,0.081425,0.106643,0.05,0.999071
0.0009404,1,0.0836252,0.0716653,0.1,0.999188
0.0009406,1,0.0850251,0.0494715,0.15,0.999285
0.0009408,1,0.0848252,0.0526971,0.2,0.999373
0.000941,1,0.0846254,0.0559181,0.25,0.999448
0.0009412,1,0.0844255,0.0591331,0.3,0.999511
0.0009414,1,0.0842256,0.0623421,0.35,0.999562
0.0009416,1,0.0840257,0.0655452,0.4,0.9996
0.0009418,1,0.0838258,0.0687422,0.45,0.999625
0.000942,1,0.0836259,0.0719333,0.5,0.999639
0.0009422,1,0.0834259,0.0751184,0.55,0.99964
0.0009424,1,0.083226,0.0782976,0.6,0.999629
0.0009426,1,0.0830261,0.0814709,0.65,0.999607
0.0009428,1,0.0828261,0.0846382,0.7,0.999572
0.000943,1,0.0826262,0.0877996,0.75,0.999525
0.0009432,1,0.0824263,0.0909551,0.8,0.999467
0.0009434,1,0.0822264,0.0941047,0.85,0.999397
0.0009436,1,0.0820265,0.0972484,0.9,0.999315
0.0009438,1,0.0818267,0.100386,0.95,0.999221
0.000944,1,0.0816268,0.103518,5.85469e-012,0.999116
0.0009442,1,0.081427,0.106644,0.05,0.999105
0.0009444,1,0.0836272,0.071667,0.1,0.999222
0.0009446,1,0.0850271,0.0494725,0.15,0.999319
0.0009448,1,0.0848272,0.0526981,0.2,0.999407
0.000945,1,0.0846274,0.0559191,0.25,0.999482
0.0009452,1,0.0844275,0.0591342,0.3,0.999545
0.0009454,1,0.0842276,0.0623432,0.35,0.999595
0.0009456,1,0.0840277,0.0655463,0.4,0.999633
0.0009458,1,0.0838277,0.0687434,0.45,0.999659
0.000946,1,0.0836278,0.0719345,0.5,0.999672
0.0009462,1,0.0834279,0.0751196,0.55,0.999673
0.0009464,1,0.083228,0.0782989,0.6,0.999663
0.0009466,1,0.083028,0.0814721,0.65,0.99964
0.0009468,1,0.0828281,0.0846395,0.7,0.999605
0.000947,1,0.0826282,0.0878009,0.75,0.999558
0.0009472,1,0.0824282,0.0909565,0.8,0.9995
0.0009474,1,0.0822283,0.0941061,0.85,0.999429
0.0009476,1,0.0820284,0.0972498,0.9,0.999347
0.0009478,1,0.0818286,0.100388,0.95,0.999254
0.000948,1,0.0816287,0.10352,5.8818e-012,0.999148
0.0009482,1,0.0814289,0.106646,0.05,0.999137
0.0009484,1,0.083629,0.0716685,0.1,0.999254
0.0009486,1,0.085029,0.0494734,0.15,0.999352
0.0009488,1,0.0848292,0.052699,0.2,0.999439
0.000949,1,0.0846293,0.0559201,0.25,0.999514
0.0009492,1,0.0844294,0.0591351,0.3,0.999577
0.0009494,1,0.0842295,0.0623442,0.35,0.999627
0.0009496,1,0.0840296,0.0655473,0.4,0.999665
0.0009498,1,0.0838296,0.0687444,0.45,0.999691
0.00095,1,0.0836297,0.0719356,0.5,0.999704
0.0009502,1,0.0834298,0.0751208,0.55,0.999706
0.0009504,1,0.0832298,0.0783,0.6,0.999695
0.0009506,1,0.0830299,0.0814734,0.65,0.999672
0.0009508,1,0.0828299,0.0846407,0.7,0.999637
0.000951,1,0.08263,0.0878022,0.75,0.99959
0.0009512,1,0.0824301,0.0909578,0.8,0.999532
0.0009514,1,0.0822302,0.0941074,0.85,0.999461
0.0009516,1,0.0820303,0.0972512,0.9,0.999379
