Time,D_pedro,portadora_pedro,Vref,Vc
0.0008858,0.426095,0.45,5,5.10256
0.0008859,0.425719,0.475,5,5.10272
0.000886,0.425323,0.5,5,5.10286
0.0008861,0.424927,0.525,5,5.10299
0.0008862,0.424531,0.55,5,5.10311
0.0008863,0.424136,0.575,5,5.1032
0.0008864,0.423741,0.6,5,5.10329
0.0008865,0.423346,0.625,5,5.10335
0.0008866,0.422951,0.65,5,5.1034
0.0008867,0.422557,0.675,5,5.10344
0.0008868,0.422162,0.7,5,5.10346
0.0008869,0.421769,0.725,5,5.10346
0.000887,0.421375,0.75,5,5.10345
0.0008871,0.420982,0.775,5,5.10342
0.0008872,0.420589,0.8,5,5.10338
0.0008873,0.420196,0.825,5,5.10332
0.0008874,0.419804,0.85,5,5.10325
0.0008875,0.419411,0.875,5,5.10316
0.0008876,0.419019,0.9,5,5.10306
0.0008877,0.418628,0.925,5,5.10294
0.0008878,0.418236,0.95,5,5.10281
0.0008879,0.417845,0.975,5,5.10266
0.000888,0.417455,1,5,5.1025
0.0008881,0.417064,0.025,5,5.10234
0.0008882,0.417599,0.05,5,5.10221
0.0008883,0.418133,0.075,5,5.10209
0.0008884,0.418667,0.1,5,5.10199
0.0008885,0.4192,0.125,5,5.10192
0.0008886,0.419734,0.15,5,5.10186
0.0008887,0.420267,0.175,5,5.10183
0.0008888,0.420799,0.2,5,5.10182
0.0008889,0.421331,0.225,5,5.10182
0.000889,0.421863,0.25,5,5.10185
0.0008891,0.422394,0.275,5,5.1019
0.0008892,0.422925,0.3,5,5.10197
0.0008893,0.423456,0.325,5,5.10206
0.0008894,0.423986,0.35,5,5.10218
0.0008895,0.424516,0.375,5,5.10231
0.0008896,0.425045,0.4,5,5.10246
0.0008897,0.425575,0.425,5,5.10264
0.0008898,0.426103,0.45,5,5.10281
0.0008899,0.425728,0.475,5,5.10297
0.00089,0.425332,0.5,5,5.10311
0.0008901,0.424936,0.525,5,5.10324
0.0008902,0.42454,0.55,5,5.10335
0.0008903,0.424145,0.575,5,5.10345
0.0008904,0.42375,0.6,5,5.10353
0.0008905,0.423355,0.625,5,5.1036
0.0008906,0.42296,0.65,5,5.10365
0.0008907,0.422565,0.675,5,5.10369
0.0008908,0.422171,0.7,5,5.1037
0.0008909,0.421777,0.725,5,5.10371
0.000891,0.421384,0.75,5,5.1037
0.0008911,0.420991,0.775,5,5.10367
0.0008912,0.420598,0.8,5,5.10363
0.0008913,0.420205,0.825,5,5.10357
0.0008914,0.419812,0.85,5,5.1035
0.0008915,0.41942,0.875,5,5.10341
0.0008916,0.419028,0.9,5,5.10331
0.0008917,0.418636,0.925,5,5.10319
0.0008918,0.418245,0.95,5,5.10305
0.0008919,0.417854,0.975,5,5.10291
0.000892,0.417463,1,5,5.10274
0.0008921,0.417073,0.025,5,5.10259
0.0008922,0.417607,0.05,5,5.10245
0.0008923,0.418142,0.075,5,5.10233
0.0008924,0.418675,0.1,5,5.10224
0.0008925,0.419209,0.125,5,5.10216
0.0008926,0.419742,0.15,5,5.10211
0.0008927,0.420275,0.175,5,5.10207
0.0008928,0.420808,0.2,5,5.10206
0.0008929,0.42134,0.225,5,5.10207
0.000893,0.421871,0.25,5,5.1021
0.0008931,0.422403,0.275,5,5.10215
0.0008932,0.422934,0.3,5,5.10222
0.0008933,0.423464,0.325,5,5.10231
0.0008934,0.423994,0.35,5,5.10242
0.0008935,0.424524,0.375,5,5.10255
0.0008936,0.425054,0.4,5,5.10271
0.0008937,0.425583,0.425,5,5.10288
0.0008938,0.426112,0.45,5,5.10305
0.0008939,0.425737,0.475,5,5.10321
0.000894,0.425341,0.5,5,5.10335
0.0008941,0.424945,0.525,5,5.10348
0.0008942,0.424549,0.55,5,5.1036
0.0008943,0.424153,0.575,5,5.10369
0.0008944,0.423758,0.6,5,5.10378
0.0008945,0.423363,0.625,5,5.10384
0.0008946,0.422968,0.65,5,5.10389
0.0008947,0.422574,0.675,5,5.10393
0.0008948,0.42218,0.7,5,5.10395
0.0008949,0.421786,0.725,5,5.10395
0.000895,0.421392,0.75,5,5.10394
0.0008951,0.420999,0.775,5,5.10391
0.0008952,0.420606,0.8,5,5.10387
0.0008953,0.420213,0.825,5,5.10381
0.0008954,0.419821,0.85,5,5.10374
0.0008955,0.419428,0.875,5,5.10365
0.0008956,0.419037,0.9,5,5.10355
0.0008957,0.418645,0.925,5,5.10343
0.0008958,0.418253,0.95,5,5.1033
0.0008959,0.417862,0.975,5,5.10315
0.000896,0.417472,1,5,5.10298
0.0008961,0.417081,0.025,5,5.10283
0.0008962,0.417616,0.05,5,5.10269
0.0008963,0.41815,0.075,5,5.10258
0.0008964,0.418684,0.1,5,5.10248
0.0008965,0.419217,0.125,5,5.1024
0.0008966,0.41975,0.15,5,5.10235
0.0008967,0.420283,0.175,5,5.10231
0.0008968,0.420816,0.2,5,5.1023
0.0008969,0.421348,0.225,5,5.10231
0.000897,0.42188,0.25,5,5.10234
0.0008971,0.422411,0.275,5,5.10239
0.0008972,0.422942,0.3,5,5.10246
0.0008973,0.423472,0.325,5,5.10255
0.0008974,0.424003,0.35,5,5.10266
0.0008975,0.424532,0.375,5,5.10279
0.0008976,0.425062,0.4,5,5.10295
0.0008977,0.425591,0.425,5,5.10312
0.0008978,0.42612,0.45,5,5.10329
0.0008979,0.425745,0.475,5,5.10345
0.000898,0.425349,0.5,5,5.10359
0.0008981,0.424953,0.525,5,5.10372
0.0008982,0.424557,0.55,5,5.10383
0.0008983,0.424162,0.575,5,5.10393
0.0008984,0.423766,0.6,5,5.10401
0.0008985,0.423371,0.625,5,5.10408
0.0008986,0.422977,0.65,5,5.10413
0.0008987,0.422582,0.675,5,5.10417
0.0008988,0.422188,0.7,5,5.10418
0.0008989,0.421794,0.725,5,5.10419
0.000899,0.4214,0.75,5,5.10418
0.0008991,0.421007,0.775,5,5.10415
0.0008992,0.420614,0.8,5,5.10411
0.0008993,0.420221,0.825,5,5.10405
0.0008994,0.419829,0.85,5,5.10398
0.0008995,0.419436,0.875,5,5.10389
0.0008996,0.419045,0.9,5,5.10379
0.0008997,0.418653,0.925,5,5.10367
0.0008998,0.418261,0.95,5,5.10353
0.0008999,0.41787,0.975,5,5.10338
0.0009,0.417479,1,5,5.10322
0.0009001,0.417089,0.025,5,5.10306
0.0009002,0.417623,0.05,5,5.10293
0.0009003,0.418158,0.075,5,5.10281
0.0009004,0.418692,0.1,5,5.10271
0.0009005,0.419225,0.125,5,5.10264
0.0009006,0.419758,0.15,5,5.10258
0.0009007,0.420291,0.175,5,5.10255
0.0009008,0.420824,0.2,5,5.10254
0.0009009,0.421356,0.225,5,5.10254
0.000901,0.421887,0.25,5,5.10257
0.0009011,0.422419,0.275,5,5.10262
0.0009012,0.42295,0.3,5,5.10269
0.0009013,0.42348,0.325,5,5.10278
0.0009014,0.42401,0.35,5,5.10289
0.0009015,0.42454,0.375,5,5.10303
0.0009016,0.42507,0.4,5,5.10318
0.0009017,0.425599,0.425,5,5.10335
0.0009018,0.426127,0.45,5,5.10353
0.0009019,0.425753,0.475,5,5.10368
0.000902,0.425357,0.5,5,5.10383
0.0009021,0.424961,0.525,5,5.10396
0.0009022,0.424565,0.55,5,5.10407
0.0009023,0.424169,0.575,5,5.10417
0.0009024,0.423774,0.6,5,5.10425
0.0009025,0.423379,0.625,5,5.10431
0.0009026,0.422984,0.65,5,5.10436
0.0009027,0.42259,0.675,5,5.1044
0.0009028,0.422196,0.7,5,5.10442
0.0009029,0.421802,0.725,5,5.10442
0.000903,0.421408,0.75,5,5.10441
0.0009031,0.421015,0.775,5,5.10438
0.0009032,0.420622,0.8,5,5.10434
0.0009033,0.420229,0.825,5,5.10428
0.0009034,0.419836,0.85,5,5.10421
0.0009035,0.419444,0.875,5,5.10412
0.0009036,0.419052,0.9,5,5.10402
0.0009037,0.41866,0.925,5,5.1039
0.0009038,0.418269,0.95,5,5.10376
0.0009039,0.417878,0.975,5,5.10362
0.000904,0.417487,1,5,5.10345
0.0009041,0.417097,0.025,5,5.1033
0.0009042,0.417631,0.05,5,5.10316
0.0009043,0.418165,0.075,5,5.10304
0.0009044,0.418699,0.1,5,5.10295
0.0009045,0.419233,0.125,5,5.10287
0.0009046,0.419766,0.15,5,5.10281
0.0009047,0.420299,0.175,5,5.10278
0.0009048,0.420831,0.2,5,5.10277
0.0009049,0.421363,0.225,5,5.10277
0.000905,0.421895,0.25,5,5.1028
0.0009051,0.422426,0.275,5,5.10285
0.0009052,0.422957,0.3,5,5.10292
0.0009053,0.423488,0.325,5,5.10301
0.0009054,0.424018,0.35,5,5.10312
0.0009055,0.424547,0.375,5,5.10326
0.0009056,0.425077,0.4,5,5.10341
0.0009057,0.425606,0.425,5,5.10358
0.0009058,0.426135,0.45,5,5.10375
0.0009059,0.425761,0.475,5,5.10391
0.000906,0.425365,0.5,5,5.10406
0.0009061,0.424968,0.525,5,5.10418
0.0009062,0.424573,0.55,5,5.1043
0.0009063,0.424177,0.575,5,5.10439
0.0009064,0.423782,0.6,5,5.10448
0.0009065,0.423387,0.625,5,5.10454
0.0009066,0.422992,0.65,5,5.10459
0.0009067,0.422597,0.675,5,5.10463
0.0009068,0.422203,0.7,5,5.10465
0.0009069,0.421809,0.725,5,5.10465
0.000907,0.421416,0.75,5,5.10464
0.0009071,0.421022,0.775,5,5.10461
0.0009072,0.420629,0.8,5,5.10457
0.0009073,0.420236,0.825,5,5.10451
0.0009074,0.419844,0.85,5,5.10444
0.0009075,0.419452,0.875,5,5.10435
0.0009076,0.41906,0.9,5,5.10424
0.0009077,0.418668,0.925,5,5.10413
0.0009078,0.418276,0.95,5,5.10399
0.0009079,0.417885,0.975,5,5.10384
0.000908,0.417494,1,5,5.10368
0.0009081,0.417104,0.025,5,5.10352
0.0009082,0.417638,0.05,5,5.10339
0.0009083,0.418172,0.075,5,5.10327
0.0009084,0.418706,0.1,5,5.10317
0.0009085,0.41924,0.125,5,5.10309
0.0009086,0.419773,0.15,5,5.10304
0.0009087,0.420306,0.175,5,5.10301
0.0009088,0.420838,0.2,5,5.10299
0.0009089,0.42137,0.225,5,5.103
0.000909,0.421902,0.25,5,5.10303
0.0009091,0.422433,0.275,5,5.10308
0.0009092,0.422964,0.3,5,5.10315
0.0009093,0.423495,0.325,5,5.10324
0.0009094,0.424025,0.35,5,5.10335
0.0009095,0.424555,0.375,5,5.10348
0.0009096,0.425084,0.4,5,5.10363
0.0009097,0.425613,0.425,5,5.10381
0.0009098,0.426142,0.45,5,5.10398
0.0009099,0.425768,0.475,5,5.10413
0.00091,0.425372,0.5,5,5.10428
0.0009101,0.424976,0.525,5,5.10441
0.0009102,0.42458,0.55,5,5.10452
0.0009103,0.424184,0.575,5,5.10462
0.0009104,0.423789,0.6,5,5.1047
0.0009105,0.423394,0.625,5,5.10476
0.0009106,0.422999,0.65,5,5.10481
0.0009107,0.422605,0.675,5,5.10485
0.0009108,0.42221,0.7,5,5.10487
0.0009109,0.421816,0.725,5,5.10487
0.000911,0.421423,0.75,5,5.10486
0.0009111,0.421029,0.775,5,5.10483
0.0009112,0.420636,0.8,5,5.10479
0.0009113,0.420243,0.825,5,5.10473
0.0009114,0.419851,0.85,5,5.10466
0.0009115,0.419459,0.875,5,5.10457
0.0009116,0.419067,0.9,5,5.10447
0.0009117,0.418675,0.925,5,5.10435
0.0009118,0.418283,0.95,5,5.10421
0.0009119,0.417892,0.975,5,5.10406
0.000912,0.417501,1,5,5.1039
0.0009121,0.417111,0.025,5,5.10374
0.0009122,0.417645,0.05,5,5.10361
0.0009123,0.418179,0.075,5,5.10349
0.0009124,0.418713,0.1,5,5.10339
0.0009125,0.419247,0.125,5,5.10332
0.0009126,0.41978,0.15,5,5.10326
0.0009127,0.420313,0.175,5,5.10323
0.0009128,0.420845,0.2,5,5.10321
0.0009129,0.421377,0.225,5,5.10322
0.000913,0.421909,0.25,5,5.10325
0.0009131,0.42244,0.275,5,5.1033
0.0009132,0.422971,0.3,5,5.10337
0.0009133,0.423501,0.325,5,5.10346
0.0009134,0.424031,0.35,5,5.10357
0.0009135,0.424561,0.375,5,5.1037
0.0009136,0.425091,0.4,5,5.10385
0.0009137,0.42562,0.425,5,5.10403
0.0009138,0.426148,0.45,5,5.1042
0.0009139,0.425775,0.475,5,5.10435
0.000914,0.425379,0.5,5,5.1045
0.0009141,0.424983,0.525,5,5.10463
0.0009142,0.424587,0.55,5,5.10474
0.0009143,0.424191,0.575,5,5.10484
0.0009144,0.423796,0.6,5,5.10492
0.0009145,0.423401,0.625,5,5.10498
0.0009146,0.423006,0.65,5,5.10503
0.0009147,0.422611,0.675,5,5.10507
0.0009148,0.422217,0.7,5,5.10509
0.0009149,0.421823,0.725,5,5.10509
0.000915,0.421429,0.75,5,5.10508
0.0009151,0.421036,0.775,5,5.10505
0.0009152,0.420643,0.8,5,5.10501
0.0009153,0.42025,0.825,5,5.10495
0.0009154,0.419857,0.85,5,5.10488
0.0009155,0.419465,0.875,5,5.10479
0.0009156,0.419073,0.9,5,5.10468
0.0009157,0.418681,0.925,5,5.10456
0.0009158,0.41829,0.95,5,5.10443
0.0009159,0.417899,0.975,5,5.10428
0.000916,0.417508,1,5,5.10411
0.0009161,0.417117,0.025,5,5.10396
0.0009162,0.417652,0.05,5,5.10382
0.0009163,0.418186,0.075,5,5.10371
0.0009164,0.41872,0.1,5,5.10361
0.0009165,0.419253,0.125,5,5.10353
0.0009166,0.419786,0.15,5,5.10348
0.0009167,0.420319,0.175,5,5.10344
0.0009168,0.420851,0.2,5,5.10343
0.0009169,0.421383,0.225,5,5.10343
0.000917,0.421915,0.25,5,5.10346
0.0009171,0.422446,0.275,5,5.10351
0.0009172,0.422977,0.3,5,5.10358
0.0009173,0.423508,0.325,5,5.10367
0.0009174,0.424038,0.35,5,5.10378
0.0009175,0.424568,0.375,5,5.10391
0.0009176,0.425097,0.4,5,5.10407
0.0009177,0.425626,0.425,5,5.10424
0.0009178,0.426155,0.45,5,5.10441
0.0009179,0.425782,0.475,5,5.10457
0.000918,0.425385,0.5,5,5.10471
0.0009181,0.424989,0.525,5,5.10484
0.0009182,0.424593,0.55,5,5.10495
0.0009183,0.424198,0.575,5,5.10505
0.0009184,0.423802,0.6,5,5.10513
0.0009185,0.423407,0.625,5,5.1052
0.0009186,0.423012,0.65,5,5.10525
0.0009187,0.422618,0.675,5,5.10528
0.0009188,0.422224,0.7,5,5.1053
0.0009189,0.42183,0.725,5,5.1053
0.000919,0.421436,0.75,5,5.10529
0.0009191,0.421042,0.775,5,5.10526
0.0009192,0.420649,0.8,5,5.10522
0.0009193,0.420256,0.825,5,5.10516
0.0009194,0.419864,0.85,5,5.10509
0.0009195,0.419472,0.875,5,5.105
0.0009196,0.419079,0.9,5,5.10489
0.0009197,0.418688,0.925,5,5.10477
0.0009198,0.418296,0.95,5,5.10464
0.0009199,0.417905,0.975,5,5.10449
0.00092,0.417514,1,5,5.10433
0.0009201,0.417124,0.025,5,5.10417
0.0009202,0.417658,0.05,5,5.10403
0.0009203,0.418192,0.075,5,5.10392
0.0009204,0.418726,0.1,5,5.10382
0.0009205,0.419259,0.125,5,5.10374
0.0009206,0.419793,0.15,5,5.10368
0.0009207,0.420325,0.175,5,5.10365
0.0009208,0.420858,0.2,5,5.10364
0.0009209,0.42139,0.225,5,5.10364
0.000921,0.421921,0.25,5,5.10367
0.0009211,0.422452,0.275,5,5.10372
0.0009212,0.422983,0.3,5,5.10379
0.0009213,0.423514,0.325,5,5.10388
0.0009214,0.424044,0.35,5,5.10399
0.0009215,0.424574,0.375,5,5.10412
0.0009216,0.425103,0.4,5,5.10427
0.0009217,0.425632,0.425,5,5.10445
0.0009218,0.426161,0.45,5,5.10462
0.0009219,0.425788,0.475,5,5.10478
0.000922,0.425391,0.5,5,5.10492
0.0009221,0.424995,0.525,5,5.10505
0.0009222,0.424599,0.55,5,5.10516
0.0009223,0.424204,0.575,5,5.10526
0.0009224,0.423808,0.6,5,5.10534
0.0009225,0.423413,0.625,5,5.1054
0.0009226,0.423018,0.65,5,5.10545
0.0009227,0.422624,0.675,5,5.10549
0.0009228,0.42223,0.7,5,5.10551
0.0009229,0.421836,0.725,5,5.10551
0.000923,0.421442,0.75,5,5.1055
0.0009231,0.421049,0.775,5,5.10547
0.0009232,0.420655,0.8,5,5.10542
0.0009233,0.420262,0.825,5,5.10537
0.0009234,0.41987,0.85,5,5.10529
0.0009235,0.419478,0.875,5,5.1052
0.0009236,0.419086,0.9,5,5.1051
0.0009237,0.418694,0.925,5,5.10498
0.0009238,0.418302,0.95,5,5.10485
0.0009239,0.417911,0.975,5,5.1047
0.000924,0.41752,1,5,5.10453
0.0009241,0.417129,0.025,5,5.10437
0.0009242,0.417664,0.05,5,5.10424
0.0009243,0.418198,0.075,5,5.10412
0.0009244,0.418732,0.1,5,5.10402
0.0009245,0.419265,0.125,5,5.10394
0.0009246,0.419798,0.15,5,5.10389
0.0009247,0.420331,0.175,5,5.10385
0.0009248,0.420864,0.2,5,5.10384
0.0009249,0.421395,0.225,5,5.10385
0.000925,0.421927,0.25,5,5.10388
0.0009251,0.422458,0.275,5,5.10392
0.0009252,0.422989,0.3,5,5.10399
0.0009253,0.42352,0.325,5,5.10408
0.0009254,0.42405,0.35,5,5.10419
0.0009255,0.424579,0.375,5,5.10433
0.0009256,0.425109,0.4,5,5.10448
0.0009257,0.425638,0.425,5,5.10465
0.0009258,0.426166,0.45,5,5.10482
0.0009259,0.425794,0.475,5,5.10498
0.000926,0.425397,0.5,5,5.10512
0.0009261,0.425001,0.525,5,5.10525
0.0009262,0.424605,0.55,5,5.10536
0.0009263,0.42421,0.575,5,5.10546
0.0009264,0.423814,0.6,5,5.10554
0.0009265,0.423419,0.625,5,5.1056
0.0009266,0.423024,0.65,5,5.10565
0.0009267,0.42263,0.675,5,5.10569
0.0009268,0.422235,0.7,5,5.10571
0.0009269,0.421841,0.725,5,5.10571
0.000927,0.421448,0.75,5,5.1057
0.0009271,0.421054,0.775,5,5.10567
0.0009272,0.420661,0.8,5,5.10563
0.0009273,0.420268,0.825,5,5.10557
0.0009274,0.419876,0.85,5,5.10549
0.0009275,0.419483,0.875,5,5.1054
0.0009276,0.419091,0.9,5,5.1053
0.0009277,0.418699,0.925,5,5.10518
0.0009278,0.418308,0.95,5,5.10504
0.0009279,0.417917,0.975,5,5.1049
0.000928,0.417526,1,5,5.10473
0.0009281,0.417135,0.025,5,5.10457
0.0009282,0.41767,0.05,5,5.10444
0.0009283,0.418204,0.075,5,5.10432
0.0009284,0.418738,0.1,5,5.10422
0.0009285,0.419271,0.125,5,5.10414
0.0009286,0.419804,0.15,5,5.10409
0.0009287,0.420337,0.175,5,5.10405
0.0009288,0.420869,0.2,5,5.10404
0.0009289,0.421401,0.225,5,5.10405
0.000929,0.421933,0.25,5,5.10407
0.0009291,0.422464,0.275,5,5.10412
0.0009292,0.422995,0.3,5,5.10419
0.0009293,0.423525,0.325,5,5.10428
0.0009294,0.424055,0.35,5,5.10439
0.0009295,0.424585,0.375,5,5.10452
0.0009296,0.425114,0.4,5,5.10467
0.0009297,0.425643,0.425,5,5.10485
0.0009298,0.426172,0.45,5,5.10502
0.0009299,0.425799,0.475,5,5.10517
0.00093,0.425403,0.5,5,5.10532
0.0009301,0.425007,0.525,5,5.10545
0.0009302,0.424611,0.55,5,5.10556
0.0009303,0.424215,0.575,5,5.10565
0.0009304,0.42382,0.6,5,5.10574
0.0009305,0.423425,0.625,5,5.1058
0.0009306,0.42303,0.65,5,5.10585
0.0009307,0.422635,0.675,5,5.10588
0.0009308,0.422241,0.7,5,5.1059
0.0009309,0.421847,0.725,5,5.1059
0.000931,0.421453,0.75,5,5.10589
0.0009311,0.42106,0.775,5,5.10586
0.0009312,0.420667,0.8,5,5.10582
0.0009313,0.420274,0.825,5,5.10576
0.0009314,0.419881,0.85,5,5.10569
0.0009315,0.419489,0.875,5,5.1056
0.0009316,0.419097,0.9,5,5.10549
0.0009317,0.418705,0.925,5,5.10537
0.0009318,0.418313,0.95,5,5.10524
0.0009319,0.417922,0.975,5,5.10509
0.000932,0.417531,1,5,5.10492
0.0009321,0.41714,0.025,5,5.10477
0.0009322,0.417675,0.05,5,5.10463
0.0009323,0.418209,0.075,5,5.10451
0.0009324,0.418743,0.1,5,5.10441
0.0009325,0.419276,0.125,5,5.10434
0.0009326,0.419809,0.15,5,5.10428
0.0009327,0.420342,0.175,5,5.10425
0.0009328,0.420874,0.2,5,5.10423
0.0009329,0.421406,0.225,5,5.10424
0.000933,0.421938,0.25,5,5.10427
0.0009331,0.422469,0.275,5,5.10431
0.0009332,0.423,0.3,5,5.10438
0.0009333,0.42353,0.325,5,5.10447
0.0009334,0.42406,0.35,5,5.10458
0.0009335,0.42459,0.375,5,5.10471
0.0009336,0.425119,0.4,5,5.10487
0.0009337,0.425648,0.425,5,5.10504
0.0009338,0.426177,0.45,5,5.10521
0.0009339,0.425805,0.475,5,5.10537
0.000934,0.425408,0.5,5,5.10551
0.0009341,0.425012,0.525,5,5.10564
0.0009342,0.424616,0.55,5,5.10575
0.0009343,0.42422,0.575,5,5.10584
0.0009344,0.423825,0.6,5,5.10593
0.0009345,0.42343,0.625,5,5.10599
0.0009346,0.423035,0.65,5,5.10604
0.0009347,0.422641,0.675,5,5.10607
0.0009348,0.422246,0.7,5,5.10609
0.0009349,0.421852,0.725,5,5.10609
0.000935,0.421458,0.75,5,5.10608
0.0009351,0.421065,0.775,5,5.10605
0.0009352,0.420672,0.8,5,5.10601
0.0009353,0.420279,0.825,5,5.10595
0.0009354,0.419886,0.85,5,5.10588
0.0009355,0.419494,0.875,5,5.10579
0.0009356,0.419102,0.9,5,5.10568
0.0009357,0.41871,0.925,5,5.10556
0.0009358,0.418318,0.95,5,5.10543
0.0009359,0.417927,0.975,5,5.10528
0.000936,0.417536,1,5,5.10511
0.0009361,0.417146,0.025,5,5.10496
0.0009362,0.41768,0.05,5,5.10482
0.0009363,0.418214,0.075,5,5.1047
0.0009364,0.418748,0.1,5,5.1046
0.0009365,0.419281,0.125,5,5.10452
0.0009366,0.419814,0.15,5,5.10447
0.0009367,0.420347,0.175,5,5.10443
0.0009368,0.420879,0.2,5,5.10442
0.0009369,0.421411,0.225,5,5.10442
0.000937,0.421943,0.25,5,5.10445
0.0009371,0.422474,0.275,5,5.1045
0.0009372,0.423005,0.3,5,5.10457
0.0009373,0.423535,0.325,5,5.10466
0.0009374,0.424065,0.35,5,5.10477
0.0009375,0.424595,0.375,5,5.1049
0.0009376,0.425124,0.4,5,5.10505
0.0009377,0.425653,0.425,5,5.10522
0.0009378,0.426182,0.45,5,5.1054
0.0009379,0.42581,0.475,5,5.10555
0.000938,0.425413,0.5,5,5.10569
0.0009381,0.425017,0.525,5,5.10582
0.0009382,0.424621,0.55,5,5.10593
0.0009383,0.424225,0.575,5,5.10603
0.0009384,0.42383,0.6,5,5.10611
0.0009385,0.423435,0.625,5,5.10617
0.0009386,0.42304,0.65,5,5.10622
0.0009387,0.422645,0.675,5,5.10626
0.0009388,0.422251,0.7,5,5.10628
0.0009389,0.421857,0.725,5,5.10628
0.000939,0.421463,0.75,5,5.10627
0.0009391,0.42107,0.775,5,5.10624
0.0009392,0.420677,0.8,5,5.10619
0.0009393,0.420284,0.825,5,5.10613
0.0009394,0.419891,0.85,5,5.10606
0.0009395,0.419499,0.875,5,5.10597
0.0009396,0.419107,0.9,5,5.10587
0.0009397,0.418715,0.925,5,5.10575
0.0009398,0.418323,0.95,5,5.10561
0.0009399,0.417932,0.975,5,5.10546
0.00094,0.417541,1,5,5.10529
0.0009401,0.41715,0.025,5,5.10514
0.0009402,0.417685,0.05,5,5.105
0.0009403,0.418219,0.075,5,5.10488
0.0009404,0.418753,0.1,5,5.10478
0.0009405,0.419286,0.125,5,5.10471
0.0009406,0.419819,0.15,5,5.10465
0.0009407,0.420352,0.175,5,5.10461
0.0009408,0.420884,0.2,5,5.1046
0.0009409,0.421416,0.225,5,5.10461
0.000941,0.421947,0.25,5,5.10463
0.0009411,0.422479,0.275,5,5.10468
0.0009412,0.423009,0.3,5,5.10475
0.0009413,0.42354,0.325,5,5.10484
0.0009414,0.42407,0.35,5,5.10495
0.0009415,0.4246,0.375,5,5.10508
0.0009416,0.425129,0.4,5,5.10523
0.0009417,0.425658,0.425,5,5.1054
0.0009418,0.426186,0.45,5,5.10558
0.0009419,0.425814,0.475,5,5.10573
0.000942,0.425418,0.5,5,5.10587
0.0009421,0.425022,0.525,5,5.106
0.0009422,0.424626,0.55,5,5.10611
0.0009423,0.42423,0.575,5,5.10621
0.0009424,0.423835,0.6,5,5.10629
0.0009425,0.42344,0.625,5,5.10635
0.0009426,0.423045,0.65,5,5.1064
0.0009427,0.42265,0.675,5,5.10644
0.0009428,0.422256,0.7,5,5.10645
0.0009429,0.421862,0.725,5,5.10646
0.000943,0.421468,0.75,5,5.10644
0.0009431,0.421074,0.775,5,5.10641
0.0009432,0.420681,0.8,5,5.10637
0.0009433,0.420288,0.825,5,5.10631
0.0009434,0.419896,0.85,5,5.10624
0.0009435,0.419503,0.875,5,5.10615
0.0009436,0.419111,0.9,5,5.10604
0.0009437,0.418719,0.925,5,5.10592
0.0009438,0.418328,0.95,5,5.10579
0.0009439,0.417936,0.975,5,5.10564
0.000944,0.417546,1,5,5.10547
0.0009441,0.417155,0.025,5,5.10531
0.0009442,0.417689,0.05,5,5.10518
0.0009443,0.418223,0.075,5,5.10506
0.0009444,0.418757,0.1,5,5.10496
0.0009445,0.41929,0.125,5,5.10488
0.0009446,0.419823,0.15,5,5.10483
0.0009447,0.420356,0.175,5,5.10479
0.0009448,0.420888,0.2,5,5.10477
0.0009449,0.42142,0.225,5,5.10478
0.000945,0.421952,0.25,5,5.10481
0.0009451,0.422483,0.275,5,5.10486
0.0009452,0.423014,0.3,5,5.10492
0.0009453,0.423544,0.325,5,5.10501
0.0009454,0.424074,0.35,5,5.10512
0.0009455,0.424604,0.375,5,5.10525
0.0009456,0.425133,0.4,5,5.10541
0.0009457,0.425662,0.425,5,5.10558
0.0009458,0.426191,0.45,5,5.10575
0.0009459,0.425819,0.475,5,5.1059
0.000946,0.425423,0.5,5,5.10605
0.0009461,0.425026,0.525,5,5.10617
0.0009462,0.42463,0.55,5,5.10629
0.0009463,0.424235,0.575,5,5.10638
0.0009464,0.423839,0.6,5,5.10646
0.0009465,0.423444,0.625,5,5.10653
0.0009466,0.423049,0.65,5,5.10658
0.0009467,0.422654,0.675,5,5.10661
0.0009468,0.42226,0.7,5,5.10663
0.0009469,0.421866,0.725,5,5.10663
0.000947,0.421472,0.75,5,5.10662
0.0009471,0.421079,0.775,5,5.10659
0.0009472,0.420686,0.8,5,5.10654
0.0009473,0.420293,0.825,5,5.10648
0.0009474,0.4199,0.85,5,5.10641
0.0009475,0.419508,0.875,5,5.10632
0.0009476,0.419115,0.9,5,5.10621
0.0009477,0.418724,0.925,5,5.10609
0.0009478,0.418332,0.95,5,5.10596
0.0009479,0.417941,0.975,5,5.10581
0.000948,0.41755,1,5,5.10564
0.0009481,0.417159,0.025,5,5.10548
0.0009482,0.417693,0.05,5,5.10535
0.0009483,0.418227,0.075,5,5.10523
0.0009484,0.418761,0.1,5,5.10513
0.0009485,0.419295,0.125,5,5.10505
0.0009486,0.419828,0.15,5,5.10499
0.0009487,0.42036,0.175,5,5.10496
0.0009488,0.420893,0.2,5,5.10494
0.0009489,0.421424,0.225,5,5.10495
0.000949,0.421956,0.25,5,5.10498
0.0009491,0.422487,0.275,5,5.10503
0.0009492,0.423018,0.3,5,5.10509
0.0009493,0.423548,0.325,5,5.10518
0.0009494,0.424078,0.35,5,5.10529
0.0009495,0.424608,0.375,5,5.10542
0.0009496,0.425137,0.4,5,5.10557
